stimID,stimFilename,reactionFilename,obsID,movie,gender,obsRace,visit,storyteller_label_attn_check,storyteller_label_student_yes,EAcorr,EArmse,compassion,stimRace,Ideology,age,cond,SES,RemoveMisLabeled1,EAcorrRaw,EArmseRaw,compassionRaw,Movie2
634,user_193_testimonial_192_stimuli_634_.mp4,user_1378_experiment_1151_reaction_25355_.mp4,1378,Concussion,woman,"White",2,Formerly Incarcerated,0,0.825828618678779,6.65894991638025,54,White,Liberal,28,Control,6,0,0.825828618678779,6.65894991638025,54,Control
634,user_193_testimonial_192_stimuli_634_.mp4,user_1380_experiment_1153_reaction_23860_.mp4,1380,Just Mercy,man,"White",1,Formerly Incarcerated,0,0.659945332631762,23.7883752653789,100,White,Liberal,26,Intervention,7,0,0.659945332631762,23.7883752653789,100,Intervention
634,user_193_testimonial_192_stimuli_634_.mp4,user_1382_experiment_1155_reaction_24029_.mp4,1382,Concussion,man,"White",1,Student,1,0.707020371641359,23.6321817662421,100,White,Liberal,34,Control,7,0,0.707020371641359,23.6321817662421,100,Control
634,user_193_testimonial_192_stimuli_634_.mp4,user_1386_experiment_1159_reaction_24341_.mp4,1386,Just Mercy,woman,"Black or African American",2,Student,1,0.623836178220064,10.9315900298996,62,White,Liberal,36,Intervention,5,0,0.623836178220064,10.9315900298996,62,Intervention
634,user_193_testimonial_192_stimuli_634_.mp4,user_1388_experiment_1161_reaction_24356_.mp4,1388,Concussion,woman,"Black or African American",1,Formerly Incarcerated,0,0.072573354672596,21.956070937471,20,White,Liberal,35,Control,7,0,0.072573354672596,21.956070937471,20,Control
634,user_193_testimonial_192_stimuli_634_.mp4,user_1395_experiment_1168_reaction_24474_.mp4,1395,Moneyball,woman,"White",1,Formerly Incarcerated,0,0.555693943360262,15.1390771632778,68,White,Conservative,51,Control,NaN,0,0.555693943360262,15.1390771632778,68,Control
634,user_193_testimonial_192_stimuli_634_.mp4,user_1397_experiment_1170_reaction_25892_.mp4,1397,Concussion,man,"White",2,Student,1,0.698685195335137,18.4266802628641,95,White,Conservative,36,Control,5,0,0.698685195335137,18.4266802628641,95,Control
634,user_193_testimonial_192_stimuli_634_.mp4,user_1402_experiment_1175_reaction_24597_.mp4,1402,Concussion,man,"White",1,Formerly Incarcerated,1,NaN,NaN,NaN,White,Liberal,22,Control,6,1,0.764464662815617,17.2926873048096,66,Control
634,user_193_testimonial_192_stimuli_634_.mp4,b5a8a545-4fd4-3d96-cac5-ed934ef76a0c.mkv,1416,Concussion,man,"White",2,Formerly Incarcerated,0,-0.278787791917637,32.1102882796012,95,White,Liberal,29,Control,6,0,-0.278787791917637,32.1102882796012,95,Control
634,user_193_testimonial_192_stimuli_634_.mp4,user_1422_experiment_1195_reaction_25133_.mp4,1422,Just Mercy,woman,"Hispanic or Latino,White",2,Student,1,0.540581609016868,20.2227183622073,78,White,OtherRight,48,Intervention,3,0,0.540581609016868,20.2227183622073,78,Intervention
634,user_193_testimonial_192_stimuli_634_.mp4,user_1427_experiment_1200_reaction_25308_.mp4,1427,Concussion,woman,"White",2,Student,1,0.0666712240367682,42.1040812430899,55,White,Conservative,45,Control,4,0,0.0666712240367682,42.1040812430899,55,Control
634,user_193_testimonial_192_stimuli_634_.mp4,user_1429_experiment_1202_reaction_25226_.mp4,1429,Moneyball,man,"White",1,Student,1,0.619505279953328,13.6578709069936,82,White,Liberal,19,Control,5,0,0.619505279953328,13.6578709069936,82,Control
634,user_193_testimonial_192_stimuli_634_.mp4,user_1437_experiment_1210_reaction_25450_.mp4,1437,Just Mercy,woman,"White",1,Student,1,0.704479433386907,16.7033159319008,74,White,Liberal,30,Intervention,8,0,0.704479433386907,16.7033159319008,74,Intervention
634,user_193_testimonial_192_stimuli_634_.mp4,user_1444_experiment_1217_reaction_25644_.mp4,1444,Just Mercy,man,"White",1,Student,1,0.691935770171928,16.3065864733083,55,White,Liberal,43,Intervention,7,0,0.691935770171928,16.3065864733083,55,Intervention
634,user_193_testimonial_192_stimuli_634_.mp4,user_1448_experiment_1221_reaction_25956_.mp4,1448,Just Mercy,woman,"Black or African American",2,Student,1,0.743000611381639,15.29508750899,55,White,Liberal,19,Intervention,6,0,0.743000611381639,15.29508750899,55,Intervention
634,user_193_testimonial_192_stimuli_634_.mp4,user_1449_experiment_1222_reaction_26156_.mp4,1449,Concussion,woman,"White",2,Formerly Incarcerated,0,0.549718187529272,27.2843211857751,64,White,Liberal,61,Control,4,0,0.549718187529272,27.2843211857751,64,Control
634,user_193_testimonial_192_stimuli_634_.mp4,user_1451_experiment_1224_reaction_26002_.mp4,1451,Just Mercy,man,"White",1,Student,1,0.359903998280554,18.6331861878169,64,White,OtherRight,27,Intervention,7,0,0.359903998280554,18.6331861878169,64,Intervention
634,user_193_testimonial_192_stimuli_634_.mp4,user_1454_experiment_1227_reaction_26284_.mp4,1454,Moneyball,woman,"White",2,Student,1,0.568414250205206,12.0167791503628,82,White,Liberal,35,Control,5,0,0.568414250205206,12.0167791503628,82,Control
634,user_193_testimonial_192_stimuli_634_.mp4,user_1465_experiment_1238_reaction_26692_.mp4,1465,Just Mercy,man,"Asian",2,Student,1,0.484121518731122,21.8703853832257,78,White,OtherRight,21,Intervention,5,0,0.484121518731122,21.8703853832257,78,Intervention
634,user_193_testimonial_192_stimuli_634_.mp4,user_1468_experiment_1241_reaction_26891_.mp4,1468,Moneyball,woman,"Hispanic or Latino",2,Formerly Incarcerated,0,0.219520980295976,14.4019218883419,26,White,Liberal,30,Control,2,0,0.219520980295976,14.4019218883419,26,Control
634,user_193_testimonial_192_stimuli_634_.mp4,user_1471_experiment_1244_reaction_26972_.mp4,1471,Just Mercy,woman,"White",2,Student,1,0.754884026213089,14.6572152421404,45,White,Conservative,42,Intervention,4,0,0.754884026213089,14.6572152421404,45,Intervention
634,user_193_testimonial_192_stimuli_634_.mp4,user_1472_experiment_1245_reaction_26941_.mp4,1472,Just Mercy,man,"White",2,Student,1,0.45578585903896,20.4350616441199,87,White,OtherLeft,54,Intervention,NaN,0,0.45578585903896,20.4350616441199,87,Intervention
634,user_193_testimonial_192_stimuli_634_.mp4,user_1487_experiment_1260_reaction_28075_.mp4,1487,Moneyball,man,"White",2,Student,1,0.603983916062141,13.5905783405294,52,White,Conservative,29,Control,6,0,0.603983916062141,13.5905783405294,52,Control
634,user_193_testimonial_192_stimuli_634_.mp4,user_1495_experiment_1268_reaction_28323_.mp4,1495,Just Mercy,woman,"Hispanic or Latino",2,Student,1,0.436011363326805,27.0432527946451,74,White,Liberal,35,Intervention,8,0,0.436011363326805,27.0432527946451,74,Intervention
634,user_193_testimonial_192_stimuli_634_.mp4,user_1503_experiment_1276_reaction_28242_.mp4,1503,Just Mercy,NA,"NA",2,Formerly Incarcerated,0,0.280061359736169,26.1224888215729,100,White,NA,62,Intervention,7,0,0.280061359736169,26.1224888215729,100,Intervention
663,user_199_testimonial_198_stimuli_663_.mp4,user_271_experiment_45_reaction_1740_.mp4,271,Moneyball,woman,"White",2,Student,1,0.760644926785489,28.7025920516127,95,White,Liberal,29,Control,8,0,0.760644926785489,28.7025920516127,95,Control
663,user_199_testimonial_198_stimuli_663_.mp4,user_274_experiment_48_reaction_1618_.mp4,274,Concussion,man,"White",1,Formerly Incarcerated,0,0.746463528878924,31.1877975928577,53,White,Liberal,50,Control,NaN,0,0.746463528878924,31.1877975928577,53,Control
663,user_199_testimonial_198_stimuli_663_.mp4,5823381e-6966-9c0a-4c33-cd57eea9af2b.mp4,278,Concussion,man,"White",2,Student,1,-0.125990264908354,50.2430194512114,100,White,Liberal,22,Control,5,0,-0.125990264908354,50.2430194512114,100,Control
663,user_199_testimonial_198_stimuli_663_.mp4,user_282_experiment_56_reaction_1820_.mp4,282,Concussion,man,"White",2,Student,1,-0.391271163294585,76.2603330496986,48,White,Conservative,66,Control,6,0,-0.391271163294585,76.2603330496986,48,Control
663,user_199_testimonial_198_stimuli_663_.mp4,user_283_experiment_57_reaction_1861_.mp4,283,Concussion,man,"White",2,Formerly Incarcerated,0,0.705939557591852,25.0165154075997,3,White,Liberal,36,Control,6,0,0.705939557591852,25.0165154075997,3,Control
663,user_199_testimonial_198_stimuli_663_.mp4,3bfa1b0f-6573-074c-5e48-4ba5a6dda635.mp4,285,Concussion,woman,"White",1,Formerly Incarcerated,0,0.465305311682533,36.750213731495,75,White,OtherLeft,34,Control,4,0,0.465305311682533,36.750213731495,75,Control
663,user_199_testimonial_198_stimuli_663_.mp4,user_292_experiment_66_reaction_1890_.mp4,292,Moneyball,woman,"White",1,Student,1,0.736863658615633,31.8004805137436,83,White,Liberal,32,Control,7,0,0.736863658615633,31.8004805137436,83,Control
663,user_199_testimonial_198_stimuli_663_.mp4,user_298_experiment_72_reaction_2082_.mp4,298,Just Mercy,woman,"White",2,Formerly Incarcerated,0,0.456967599935624,30.3224100734082,88,White,Conservative,58,Intervention,3,0,0.456967599935624,30.3224100734082,88,Intervention
663,user_199_testimonial_198_stimuli_663_.mp4,user_300_experiment_74_reaction_1972_.mp4,300,Just Mercy,man,"Hispanic or Latino,White",1,Formerly Incarcerated,0,0.302764630704775,37.8636775600076,74,White,OtherRight,24,Intervention,5,0,0.302764630704775,37.8636775600076,74,Intervention
663,user_199_testimonial_198_stimuli_663_.mp4,user_304_experiment_78_reaction_2012_.mp4,304,Moneyball,woman,"White",1,Formerly Incarcerated,0,0.869429060173797,18.6783310308605,98,White,OtherRight,54,Control,6,0,0.869429060173797,18.6783310308605,98,Control
663,user_199_testimonial_198_stimuli_663_.mp4,user_308_experiment_82_reaction_2092_.mp4,308,Concussion,man,"Black or African American",1,Formerly Incarcerated,0,0.538750251484266,38.0755100833342,14,White,OtherRight,48,Control,NaN,0,0.538750251484266,38.0755100833342,14,Control
663,user_199_testimonial_198_stimuli_663_.mp4,user_313_experiment_87_reaction_2133_.mp4,313,Just Mercy,man,"Hispanic or Latino",1,Student,1,0.875046232697226,40.1080761854114,92,White,Liberal,35,Intervention,3,0,0.875046232697226,40.1080761854114,92,Intervention
663,user_199_testimonial_198_stimuli_663_.mp4,user_326_experiment_100_reaction_2493_.mp4,326,Concussion,woman,"White",2,Student,1,0.574001168000686,30.6828579885476,85,White,Conservative,59,Control,NaN,0,0.574001168000686,30.6828579885476,85,Control
663,user_199_testimonial_198_stimuli_663_.mp4,user_331_experiment_105_reaction_2388_.mp4,331,Moneyball,woman,"White",1,Formerly Incarcerated,0,0.75222221350285,26.4371762447436,100,White,Conservative,69,Control,5,0,0.75222221350285,26.4371762447436,100,Control
663,user_199_testimonial_198_stimuli_663_.mp4,user_335_experiment_109_reaction_2596_.mp4,335,Concussion,nonbinary,"Asian,Hispanic or Latino",2,Formerly Incarcerated,0,0.882197828411555,21.2459761960322,89,White,Liberal,24,Control,4,0,0.882197828411555,21.2459761960322,89,Control
663,user_199_testimonial_198_stimuli_663_.mp4,user_336_experiment_110_reaction_2540_.mp4,336,Concussion,woman,"White",1,Formerly Incarcerated,0,0.802049486629887,35.4673152524166,27,White,OtherRight,42,Control,6,0,0.802049486629887,35.4673152524166,27,Control
663,user_199_testimonial_198_stimuli_663_.mp4,user_339_experiment_113_reaction_2804_.mp4,339,Moneyball,man,"Hispanic or Latino",2,Formerly Incarcerated,0,0.535636996147116,37.141889422882,75,White,Liberal,23,Control,3,0,0.535636996147116,37.141889422882,75,Control
663,user_199_testimonial_198_stimuli_663_.mp4,user_340_experiment_114_reaction_2765_.mp4,340,Moneyball,man,"Asian",2,Student,1,0.598283390973566,33.2328315827594,77,White,Liberal,22,Control,6,0,0.598283390973566,33.2328315827594,77,Control
663,user_199_testimonial_198_stimuli_663_.mp4,user_344_experiment_118_reaction_2723_.mp4,344,Moneyball,man,"White",2,Formerly Incarcerated,0,0.561071512696276,32.5635312404222,85,White,Liberal,35,Control,4,0,0.561071512696276,32.5635312404222,85,Control
663,user_199_testimonial_198_stimuli_663_.mp4,user_345_experiment_119_reaction_3203_.mp4,345,Just Mercy,woman,"Hispanic or Latino,White",2,Student,1,0.720592083105616,37.8378857566535,55,White,Liberal,41,Intervention,4,0,0.720592083105616,37.8378857566535,55,Intervention
663,user_199_testimonial_198_stimuli_663_.mp4,74d3a461-c405-403f-2a5e-96f5430e48b7.mp4,360,Concussion,woman,"White",2,Formerly Incarcerated,0,0.735640803528945,28.8420420979147,85,White,Conservative,79,Control,NaN,0,0.735640803528945,28.8420420979147,85,Control
663,user_199_testimonial_198_stimuli_663_.mp4,user_362_experiment_136_reaction_2981_.mp4,362,Just Mercy,woman,"White",1,Formerly Incarcerated,0,0.55451240597942,33.2841952868194,100,White,Conservative,67,Intervention,7,0,0.55451240597942,33.2841952868194,100,Intervention
663,user_199_testimonial_198_stimuli_663_.mp4,user_366_experiment_140_reaction_3114_.mp4,366,Moneyball,woman,"White",1,Student,1,0.836946500845129,19.4366385744059,100,White,Conservative,31,Control,4,0,0.836946500845129,19.4366385744059,100,Control
663,user_199_testimonial_198_stimuli_663_.mp4,user_375_experiment_149_reaction_3284_.mp4,375,Moneyball,man,"Hispanic or Latino,White",1,Formerly Incarcerated,0,0.662571915288325,42.0859951699321,100,White,Liberal,43,Control,NaN,0,0.662571915288325,42.0859951699321,100,Control
663,user_199_testimonial_198_stimuli_663_.mp4,user_383_experiment_157_reaction_3429_.mp4,383,Moneyball,man,"Hispanic or Latino",1,Student,1,0.565755630449559,29.9204243121329,86,White,Liberal,28,Control,7,0,0.565755630449559,29.9204243121329,86,Control
663,user_199_testimonial_198_stimuli_663_.mp4,user_399_experiment_173_reaction_3860_.mp4,399,Just Mercy,woman,"White",1,Student,1,0.439203518671156,37.1578337626113,72,White,Conservative,46,Intervention,7,0,0.439203518671156,37.1578337626113,72,Intervention
663,user_199_testimonial_198_stimuli_663_.mp4,user_400_experiment_174_reaction_3892_.mp4,400,Moneyball,woman,"White",2,Student,1,0.715187814400023,26.3981414408926,80,White,OtherRight,33,Control,NaN,0,0.715187814400023,26.3981414408926,80,Control
663,user_199_testimonial_198_stimuli_663_.mp4,user_402_experiment_176_reaction_3978_.mp4,402,Moneyball,man,"Black or African American",1,Formerly Incarcerated,0,0.542557106537269,33.9621749224152,62,White,Conservative,43,Control,3,0,0.542557106537269,33.9621749224152,62,Control
663,user_199_testimonial_198_stimuli_663_.mp4,user_407_experiment_181_reaction_4037_.mp4,407,Just Mercy,woman,"White",1,Student,1,0.706745962136744,28.9299936727592,90,White,Liberal,32,Intervention,NaN,0,0.706745962136744,28.9299936727592,90,Intervention
663,user_199_testimonial_198_stimuli_663_.mp4,user_408_experiment_182_reaction_4069_.mp4,408,Moneyball,man,"White",1,Formerly Incarcerated,0,0.80676969956884,22.1816777426365,97,White,Liberal,57,Control,5,0,0.80676969956884,22.1816777426365,97,Control
663,user_199_testimonial_198_stimuli_663_.mp4,user_410_experiment_184_reaction_4099_.mp4,410,Concussion,man,"White",1,Formerly Incarcerated,0,0.541760049656607,31.9410504953327,100,White,OtherLeft,25,Control,4,0,0.541760049656607,31.9410504953327,100,Control
663,user_199_testimonial_198_stimuli_663_.mp4,user_415_experiment_189_reaction_4261_.mp4,415,Just Mercy,other,"White",2,Formerly Incarcerated,0,0.745950454386505,27.9313804648406,48,White,Liberal,24,Intervention,5,0,0.745950454386505,27.9313804648406,48,Intervention
663,user_199_testimonial_198_stimuli_663_.mp4,user_416_experiment_190_reaction_4322_.mp4,416,Moneyball,man,"White",2,Formerly Incarcerated,0,0.492346246626473,36.6711105978273,62,White,OtherRight,63,Control,8,0,0.492346246626473,36.6711105978273,62,Control
663,user_199_testimonial_198_stimuli_663_.mp4,user_429_experiment_203_reaction_6219_.mp4,429,Just Mercy,woman,"White",1,Formerly Incarcerated,0,0.585875987233583,40.6947647182002,60,White,OtherLeft,20,Intervention,5,0,0.585875987233583,40.6947647182002,60,Intervention
663,user_199_testimonial_198_stimuli_663_.mp4,user_430_experiment_204_reaction_6228_.mp4,430,Moneyball,woman,"White",1,Formerly Incarcerated,0,0.816067582345001,21.9116842097536,60,White,Liberal,23,Control,5,0,0.816067582345001,21.9116842097536,60,Control
663,user_199_testimonial_198_stimuli_663_.mp4,user_431_experiment_205_reaction_6235_.mp4,431,Just Mercy,man,"White",1,Student,1,0.603898665041852,42.9750960621312,80,White,Liberal,46,Intervention,3,0,0.603898665041852,42.9750960621312,80,Intervention
663,user_199_testimonial_198_stimuli_663_.mp4,user_433_experiment_207_reaction_6252_.mp4,433,Moneyball,woman,"White",1,Formerly Incarcerated,0,0.881456673076043,17.9238089472742,100,White,Conservative,44,Control,8,0,0.881456673076043,17.9238089472742,100,Control
663,user_199_testimonial_198_stimuli_663_.mp4,user_438_experiment_212_reaction_6300_.mp4,438,Just Mercy,woman,"White",1,Formerly Incarcerated,0,0.72695671720652,28.6219862784614,75,White,Liberal,48,Intervention,7,0,0.72695671720652,28.6219862784614,75,Intervention
663,user_199_testimonial_198_stimuli_663_.mp4,user_440_experiment_214_reaction_6917_.mp4,440,Concussion,woman,"White",2,Student,1,0.762981177455941,33.5705068046338,28,White,Liberal,57,Control,6,0,0.762981177455941,33.5705068046338,28,Control
663,user_199_testimonial_198_stimuli_663_.mp4,user_441_experiment_215_reaction_6332_.mp4,441,Moneyball,woman,"Black or African American",1,Formerly Incarcerated,0,0.803541511592866,29.3298259529536,91,White,Liberal,40,Control,NaN,0,0.803541511592866,29.3298259529536,91,Control
663,user_199_testimonial_198_stimuli_663_.mp4,bfb816fe-35b8-f9ab-f63a-dad2d0b37157.mp4,442,Moneyball,man,"Hispanic or Latino,White",2,Student,1,-0.0305155768423023,59.4372628999001,100,White,Liberal,45,Control,7,0,-0.0305155768423023,59.4372628999001,100,Control
663,user_199_testimonial_198_stimuli_663_.mp4,0f12e5f8-ff7d-9783-fa94-72e9c8a70989.mp4,445,Concussion,man,"Black or African American",1,Student,1,0.74056002110511,38.7857246769854,63,White,Liberal,20,Control,1,0,0.74056002110511,38.7857246769854,63,Control
663,user_199_testimonial_198_stimuli_663_.mp4,user_452_experiment_226_reaction_6634_.mp4,452,Just Mercy,man,"White",2,Student,1,-0.810899145543535,52.7788206092241,36,White,Liberal,51,Intervention,4,0,-0.810899145543535,52.7788206092241,36,Intervention
663,user_199_testimonial_198_stimuli_663_.mp4,user_455_experiment_229_reaction_8939_.mp4,455,Concussion,man,"White",2,Student,1,0.767579066134169,21.7324613137578,94,White,Conservative,38,Control,3,0,0.767579066134169,21.7324613137578,94,Control
663,user_199_testimonial_198_stimuli_663_.mp4,user_457_experiment_231_reaction_6515_.mp4,457,Concussion,woman,"Black or African American",1,Student,1,0.745024389988111,26.1971669239226,50,White,Liberal,24,Control,6,0,0.745024389988111,26.1971669239226,50,Control
663,user_199_testimonial_198_stimuli_663_.mp4,user_463_experiment_237_reaction_6563_.mp4,463,Just Mercy,woman,"White",1,Formerly Incarcerated,0,0.806655344440106,21.0513881046921,99,White,Conservative,69,Intervention,8,0,0.806655344440106,21.0513881046921,99,Intervention
663,user_199_testimonial_198_stimuli_663_.mp4,user_467_experiment_241_reaction_6604_.mp4,467,Moneyball,man,"White",1,Student,1,0.330828079150474,40.9404650179584,65,White,Liberal,34,Control,2,0,0.330828079150474,40.9404650179584,65,Control
663,user_199_testimonial_198_stimuli_663_.mp4,user_468_experiment_242_reaction_6941_.mp4,468,Just Mercy,woman,"Hispanic or Latino,White",2,Student,1,0.838473757711788,21.8420998452668,85,White,Liberal,44,Intervention,6,0,0.838473757711788,21.8420998452668,85,Intervention
663,user_199_testimonial_198_stimuli_663_.mp4,user_489_experiment_263_reaction_6866_.mp4,489,Moneyball,man,"Black or African American",1,Formerly Incarcerated,0,0.482855813673865,31.3202068757597,94,White,Liberal,25,Control,7,0,0.482855813673865,31.3202068757597,94,Control
663,user_199_testimonial_198_stimuli_663_.mp4,user_490_experiment_264_reaction_6989_.mp4,490,Just Mercy,man,"White",2,Student,1,0.636690455284009,37.8581448361483,55,White,Conservative,58,Intervention,6,0,0.636690455284009,37.8581448361483,55,Intervention
663,user_199_testimonial_198_stimuli_663_.mp4,26581394-d4b8-5664-977c-ba7858b87ca7.mp4,496,Just Mercy,man,"White",2,Student,1,0.450320444571331,38.8409232379162,59,White,OtherLeft,21,Intervention,4,0,0.450320444571331,38.8409232379162,59,Intervention
663,user_199_testimonial_198_stimuli_663_.mp4,user_497_experiment_271_reaction_7205_.mp4,497,Concussion,man,"White",2,Student,1,0.697420842936181,27.0214395690588,100,White,OtherRight,51,Control,7,0,0.697420842936181,27.0214395690588,100,Control
663,user_199_testimonial_198_stimuli_663_.mp4,user_499_experiment_273_reaction_8547_.mp4,499,Moneyball,woman,"White",2,Formerly Incarcerated,0,0.265937539422084,39.899486792953,56,White,Liberal,44,Control,7,0,0.265937539422084,39.899486792953,56,Control
663,user_199_testimonial_198_stimuli_663_.mp4,user_500_experiment_274_reaction_7068_.mp4,500,Just Mercy,woman,"Hispanic or Latino",1,Student,1,0.715347971786702,43.0389085266352,56,White,OtherRight,31,Intervention,7,0,0.715347971786702,43.0389085266352,56,Intervention
663,user_199_testimonial_198_stimuli_663_.mp4,user_502_experiment_276_reaction_7354_.mp4,502,Moneyball,nonbinary,"Black or African American",2,Student,1,0.627057070433826,31.5565198659948,95,White,Liberal,33,Control,3,0,0.627057070433826,31.5565198659948,95,Control
663,user_199_testimonial_198_stimuli_663_.mp4,3aa7e424-5b67-c90c-9126-653975599ee6.mp4,512,Moneyball,man,"White",2,Formerly Incarcerated,0,-0.254850412404378,48.1594016329814,9,White,Conservative,71,Control,6,0,-0.254850412404378,48.1594016329814,9,Control
663,user_199_testimonial_198_stimuli_663_.mp4,user_515_experiment_289_reaction_7299_.mp4,515,Concussion,man,"White",1,Formerly Incarcerated,0,0.667908197399859,34.4431494160764,96,White,Liberal,58,Control,4,0,0.667908197399859,34.4431494160764,96,Control
663,user_199_testimonial_198_stimuli_663_.mp4,user_519_experiment_293_reaction_7986_.mp4,519,Moneyball,man,"White",2,Student,1,0.463408732739632,34.8546199322206,92,White,Liberal,65,Control,4,0,0.463408732739632,34.8546199322206,92,Control
663,user_199_testimonial_198_stimuli_663_.mp4,1674c265-7242-5e35-babe-3ec2452d4d33.mp4,522,Just Mercy,woman,"Black or African American",2,Formerly Incarcerated,0,0.485930496808542,35.6040848425963,100,White,Liberal,37,Intervention,7,0,0.485930496808542,35.6040848425963,100,Intervention
663,user_199_testimonial_198_stimuli_663_.mp4,user_525_experiment_299_reaction_7666_.mp4,525,Just Mercy,man,"White",2,Formerly Incarcerated,0,0.39893787184464,38.5974691779887,100,White,Liberal,25,Intervention,3,0,0.39893787184464,38.5974691779887,100,Intervention
663,user_199_testimonial_198_stimuli_663_.mp4,user_526_experiment_300_reaction_7532_.mp4,526,Moneyball,woman,"American Indian,Hispanic or Latino",1,Formerly Incarcerated,0,0.704042811468356,25.2790287403993,75,White,Liberal,49,Control,2,0,0.704042811468356,25.2790287403993,75,Control
663,user_199_testimonial_198_stimuli_663_.mp4,user_532_experiment_306_reaction_10005_.mp4,532,Moneyball,woman,"White",2,Student,1,0.784124858993324,23.07132555799,100,White,OtherLeft,31,Control,2,0,0.784124858993324,23.07132555799,100,Control
663,user_199_testimonial_198_stimuli_663_.mp4,user_554_experiment_328_reaction_8067_.mp4,554,Moneyball,woman,"White",1,Student,1,0.635026297191552,28.1588675933011,100,White,Liberal,61,Control,6,0,0.635026297191552,28.1588675933011,100,Control
663,user_199_testimonial_198_stimuli_663_.mp4,user_563_experiment_336_reaction_8210_.mp4,563,Concussion,woman,"Asian",1,Formerly Incarcerated,0,0.392829241421382,34.812842134128,49,White,Conservative,20,Control,2,0,0.392829241421382,34.812842134128,49,Control
663,user_199_testimonial_198_stimuli_663_.mp4,user_573_experiment_346_reaction_8490_.mp4,573,Concussion,man,"White",2,Student,1,0.903934378942066,20.2124517907534,80,White,Conservative,19,Control,8,0,0.903934378942066,20.2124517907534,80,Control
663,user_199_testimonial_198_stimuli_663_.mp4,user_575_experiment_348_reaction_9725_.mp4,575,Just Mercy,woman,"White",2,Student,1,0.832856848797734,27.7463498914979,83,White,OtherRight,62,Intervention,4,0,0.832856848797734,27.7463498914979,83,Intervention
663,user_199_testimonial_198_stimuli_663_.mp4,user_590_experiment_363_reaction_8994_.mp4,590,Just Mercy,woman,"Black or African American",2,Formerly Incarcerated,0,-0.881170846418652,53.6184908940392,70,White,Liberal,33,Intervention,2,0,-0.881170846418652,53.6184908940392,70,Intervention
663,user_199_testimonial_198_stimuli_663_.mp4,user_591_experiment_364_reaction_9092_.mp4,591,Moneyball,woman,"Hispanic or Latino,White",2,Formerly Incarcerated,0,0.438210370615273,33.1183242799701,97,White,Liberal,30,Control,7,0,0.438210370615273,33.1183242799701,97,Control
663,user_199_testimonial_198_stimuli_663_.mp4,user_599_experiment_372_reaction_9253_.mp4,599,Just Mercy,man,"American Indian,White",2,Formerly Incarcerated,0,0.437246309929039,36.4609328155347,76,White,Conservative,27,Intervention,6,0,0.437246309929039,36.4609328155347,76,Intervention
663,user_199_testimonial_198_stimuli_663_.mp4,user_602_experiment_375_reaction_9284_.mp4,602,Concussion,man,"White",1,Student,1,0.462672959574906,45.3076717441337,82,White,Conservative,36,Control,3,0,0.462672959574906,45.3076717441337,82,Control
663,user_199_testimonial_198_stimuli_663_.mp4,user_605_experiment_378_reaction_9378_.mp4,605,Concussion,man,"White",2,Formerly Incarcerated,0,0.758838139551852,24.0155016436973,100,White,OtherLeft,21,Control,7,0,0.758838139551852,24.0155016436973,100,Control
663,user_199_testimonial_198_stimuli_663_.mp4,user_607_experiment_380_reaction_9444_.mp4,607,Moneyball,man,"White",2,Student,1,0.306070461083359,48.1328239580032,55,White,OtherRight,53,Control,5,0,0.306070461083359,48.1328239580032,55,Control
663,user_199_testimonial_198_stimuli_663_.mp4,user_612_experiment_385_reaction_9541_.mp4,612,Concussion,woman,"Black or African American",1,Formerly Incarcerated,0,0.100329426644291,39.5709228503698,36,White,Liberal,57,Control,3,0,0.100329426644291,39.5709228503698,36,Control
663,user_199_testimonial_198_stimuli_663_.mp4,user_620_experiment_393_reaction_9939_.mp4,620,Concussion,woman,"Hispanic or Latino",2,Formerly Incarcerated,0,0.196434313534235,37.0267006510459,51,White,Liberal,25,Control,4,0,0.196434313534235,37.0267006510459,51,Control
663,user_199_testimonial_198_stimuli_663_.mp4,user_625_experiment_398_reaction_11907_.mp4,625,Moneyball,man,"White",1,Student,1,0.773252363427804,26.6378366700151,96,White,Liberal,40,Control,6,0,0.773252363427804,26.6378366700151,96,Control
663,user_199_testimonial_198_stimuli_663_.mp4,user_626_experiment_399_reaction_11915_.mp4,626,Just Mercy,man,"Black or African American",1,Formerly Incarcerated,0,0.54479827102404,33.4679688399461,83,White,Liberal,27,Intervention,4,0,0.54479827102404,33.4679688399461,83,Intervention
663,user_199_testimonial_198_stimuli_663_.mp4,user_630_experiment_403_reaction_11946_.mp4,630,Concussion,man,"Hispanic or Latino,White",1,Student,1,0.59893377513477,39.5178659161817,85,White,Liberal,41,Control,2,0,0.59893377513477,39.5178659161817,85,Control
663,user_199_testimonial_198_stimuli_663_.mp4,user_636_experiment_409_reaction_11997_.mp4,636,Moneyball,man,"White",1,Student,1,0.486063884963457,38.8066337366658,80,White,Liberal,61,Control,5,0,0.486063884963457,38.8066337366658,80,Control
663,user_199_testimonial_198_stimuli_663_.mp4,user_642_experiment_415_reaction_12045_.mp4,642,Just Mercy,woman,"Hispanic or Latino,White",1,Formerly Incarcerated,0,0.355058533485371,35.973906320354,88,White,Liberal,49,Intervention,4,0,0.355058533485371,35.973906320354,88,Intervention
663,user_199_testimonial_198_stimuli_663_.mp4,user_645_experiment_418_reaction_12604_.mp4,645,Concussion,woman,"White",2,Student,1,0.229695283035304,43.1422433077345,62,White,Conservative,53,Control,4,0,0.229695283035304,43.1422433077345,62,Control
